date,kaf
9/30/97,54.30135
10/31/97,49.804028
11/30/97,86.893928
12/31/97,84.026461
1/31/98,92.254884
2/28/98,103.349081
3/31/98,113.858701
4/30/98,65.672882
5/31/98,71.184784
6/30/98,60.067009
7/31/98,57.195889
8/31/98,61.425533
9/30/98,57.744781
10/31/98,51.809349
11/30/98,90.02082
12/31/98,91.052176
1/31/99,86.64496
2/28/99,100.421042
3/31/99,98.175913
4/30/99,55.255138
5/31/99,51.579479
6/30/99,41.369392
7/31/99,49.711891
8/31/99,52.68087
9/30/99,53.632374
10/31/99,49.632141
11/30/99,79.153457
12/31/99,77.845087
1/31/00,87.08323
2/29/00,96.083761
3/31/00,96.04833
4/30/00,50.598534
5/31/00,50.885143
6/30/00,40.259594
7/31/00,46.501102
8/31/00,50.846592
9/30/00,52.697235
10/31/00,47.825474
11/30/00,78.694942
12/31/00,78.314573
1/31/01,80.0212
2/28/01,77.310732
3/31/01,84.492193
4/30/01,44.643646
5/31/01,41.828342
6/30/01,40.312717
7/31/01,44.408493
8/31/01,48.051552
9/30/01,48.946526
10/31/01,44.851543
11/30/01,79.745559
12/31/01,83.664549
1/31/02,74.026739
2/28/02,76.019224
3/31/02,86.909467
4/30/02,45.176769
5/31/02,48.03294
6/30/02,42.299393
7/31/02,45.850983
8/31/02,48.92392
9/30/02,49.498192
10/31/02,40.072773
11/30/02,75.044261
12/31/02,86.07057
1/31/03,77.232995
2/28/03,76.364439
3/31/03,82.2665
4/30/03,48.397884
5/31/03,46.13052
6/30/03,43.432484
7/31/03,47.99604
8/31/03,49.2934
9/30/03,47.606941
