date,kaf
12/31/96,612.1444034
1/31/97,1729.539671
2/28/97,200.5654596
3/31/97,40.916
4/30/97,100.887
5/31/97,91.067
6/30/97,80.665
7/31/97,322.775
8/31/97,82.183
9/30/97,292.8579716
10/31/97,229.3706488
11/30/97,64.603
12/31/97,48.278
1/31/98,293.258
2/28/98,629.6218898
3/31/98,176.0409922
4/30/98,285.7068439
5/31/98,345.259
6/30/98,633.0953667
7/31/98,218.7101119
8/31/98,234.9645694
9/30/98,231.7907413
10/31/98,67.55
11/30/98,235.8517198
12/31/98,88.22540958
1/31/99,309.79
2/28/99,447.2985904
3/31/99,212.875638
4/30/99,167.610391
5/31/99,318.5045223
6/30/99,296.6225823
7/31/99,353.8625273
8/31/99,102.589
9/30/99,342.378
10/31/99,89.16453101
11/30/99,108.5293802
12/31/99,83.154
1/31/00,200.8726807
2/29/00,317.0289004
3/31/00,185.0624449
4/30/00,230.6529261
5/31/00,194.9369255
6/30/00,150.8776434
7/31/00,254.3616024
8/31/00,101.983
9/30/00,285.7135096
10/31/00,83.904
11/30/00,77.557
12/31/00,84.007
1/31/01,66.789
2/28/01,45.882
3/31/01,18.957
4/30/01,99.68464967
5/31/01,57.699
6/30/01,316.4032128
7/31/01,343.296
8/31/01,56.224
9/30/01,98.11822333
10/31/01,219.2141916
11/30/01,17.523
12/31/01,21.93
1/31/02,6.903682755
2/28/02,167.5973649
3/31/02,155.1824249
4/30/02,219.8467329
5/31/02,115.3647962
6/30/02,343.183
7/31/02,342.872
8/31/02,142.0656019
9/30/02,101.8753282
10/31/02,78.659
11/30/02,78.557
12/31/02,92.002
1/31/03,68.863
2/28/03,112.4532028
3/31/03,74.75455711
4/30/03,216.115383
5/31/03,331.702793
6/30/03,198.3550188
7/31/03,322.222
8/31/03,102.4380048
9/30/03,87.065
